id,gender,party,name,name_dari,ballotNumber,incumbent,electedPreliminary,electedFinal
1515018,M,independent,Saied Mohammad Hadi Hadi,سید محمد هادی هادی,11,0,0,0
1515019,M,independent, Bartali Jafari,براتعلی جعفری,20,0,0,0
1515021,F,independent,Fatima Fatir,فاطمه فاطر,7,0,0,0
1541057,M,independent,Ali Muhammadi,علی محمدی,11,0,0,0
1547603,F,independent,Alhaj Rahila Wardak,الحاج راحله وردک,5,0,0,0
1553201,M,independent,Sadaqat Haqman,صداقت حقمن,33,0,0,0
1553204,M,independent,Hajji Muhammad Akbar Stanikzai,حاجی محمد اکبر ستانکزی,23,0,1,1
1553205,M,independent,Noorullah Azimi,نورالله عظیمی,3,0,0,0
1553206,F,independent, Anisa Safi Sadat,انیسه صافی سادات,25,0,0,0
1553207,M,independent,Dilawar Faizan,دلاور فیضان,4,0,0,0
1553208,M,independent, Eng. Muhammad Hayat Ahmadzai,انجنیر محمد حیات احمدزی,17,0,0,0
1553209,M,independent,Eng. Sahib Khan,انجینر صاحب خان,19,0,0,1
1553210,M,independent,Hoquqmal Qalam-u-Rahman Ahmadzai,قلم الرحمن احمدزی,30,0,0,0
1553211,F,independent, Alhaj Eng. Zahra Ahmadzai,الحاج انجنیر زهره احمدزی,38,0,0,0
1553212,F,independent,Bakht ‐un‐ Nisa Ahmadzai,بخت النسا احمدزی,40,0,0,0
1553213,M,independent,Alhaj Sayed Qaribullah,الحاج سید قریب الله,11,0,0,0
1553214,M,independent,Ustad Abdul Razaq Azizi,استاد عبدالرازق   عزیزی,15,0,0,0
1553215,M,independent, Saif ‐ur‐ Rahman Tariq,سیف الرحمن   طارق,31,0,0,0
1553216,M,independent,Alhaj Mustafa Badar,الحاج مصطفی بدر,28,0,0,0
1553217,F,independent,Dr. Rahila Nadir,دکتورس راحله  نادر,24,0,0,0
1553218,M,independent, Dawlat Abdullah,دولت عبدالله,37,0,0,0
1553219,M,independent,Eng. Hamisha Gul,انجینر همیشه گل,20,0,0,0
1553220,F,independent,Parween Sadat,,10,0,0,0
1557838,M,independent,Zabihullah,ذبیح الله,4,0,0,0
1563884,M,independent,Hajji Ghulam Hasan Akbari,حاجی غلام حسن اکبری,17,0,0,0
1569331,M,independent, Zar Khan Saran,زرخان څارن,68,0,0,0
1570517,M,independent,Eng. Muhammad Agha Mubariz,انجنیرمحمدآغا مبارز,32,0,0,0
1571997,M,independent, Woloswal Said Agha Sherzad,ولسوال سید آغا  شیرزاد,115,0,0,0
1588476,M,independent, Hajji Noor Agha Malikzai,حاجی نور آغا  ملکزی,146,0,0,0
1633341,M,independent,Dr. Juma Bawari,محمد جمعه باوری,44,0,0,0
1635501,M,independent,Sayed Hassan Safayee,سید حسن صفائی,24,0,0,0
1638004,M,independent,Alhaj Assadullah Sabit,الحاج اسدالله ثابت,91,0,0,0
1638485,M,independent, Mawlawi Ahmadullah Ahmadi,مولوی احمد الله   احمدی,18,0,0,0
1640984,M,independent, Muhammad Hadi Khan,محمد هادی خان,20,0,0,0
1643130,M,independent,Dr. Muhammad Akaram,داکتر محمد اکرم,6,0,0,0
1644665,M,independent,Ustad Sahib Nazar Dashti,استاد صاحب نظر  دشتی,36,0,0,0
1645049,M,independent, Muhammad Essa,محمد عیسی,31,0,0,0
1645261,M,independent, Qari Muhammad Hashim Haikal Zada,قاری محمد هاشم  هیکل زاده,15,0,0,0
1645501,M,independent,Qazi Muhammad Kabir Marzban,قاضی محمد کبیر  مرزبان,85,0,1,1
1645503,M,independent, Qazi Muhammad Ayoub Mehr,قاضی محمدایوب  مهر,60,1,0,0
1677550,M,independent,Muhammad Rustam,محمد رستم,31,0,0,0
1691172,M,independent,Mir Alam Nasratyar,میر علم نصرت یار,7,0,0,0
1707579,M,independent,Hajji Abdu Qadem Haji Khadim,حاجی عبدالقدیم حاجی خادم,2,0,0,0
1710932,M,independent,Wadir Safi,ودیر صافی,70,0,0,0
1712060,F,independent,Jamila Sharifi,جمیله شریفی,36,0,0,0
1738288,M,independent,Muhammad Azim Hamid,محمد عظیم  حامد,47,0,0,0
1744170,M,independent,Ustad Abdul Khaliq,استاد عبدالخالق,19,0,0,0
1770064,M,independent,Abdul Baqi,عبدالباقی,49,0,0,0
1775650,M,independent,Ustad Hajji Hedayati,استاد حاجی هدایتی,15,0,0,0
1779155,M,independent,Kifayatullah Samadi,کفایت الله صمدی,30,0,0,0
1779206,M,independent, Sardar Ailmurad Arghawan,سردار ایلمراد ارغون,35,0,0,0
1779209,M,independent,Eng. Muhammad Hashim Awartaq,انجنیر محمد هاشم اورتاق,24,0,1,1
1801346,M,independent,Alhaj Mawin Safar Muhammad Mubariz,الحاج معاون صفر محمد مبارز,27,0,0,0
1809942,M,independent,Qazi Noor-u-din Zeiayee,قاضی نورالدین ضیایئ,6,0,0,0
1813154,M,independent,Alhaj Alam Khan Azadi,الحاج علم خان   آزادی,38,1,1,1
1813162,M,independent, Zalmay Yunusi,زلمی  یونسی,46,0,0,0
1813532,M,independent,Dr. Karam-u-din Wakil Zada,دوکتور کرام الدین  وکیل زاده,4,0,0,0
1813799,M,independent,Khalmurad,خالمراد,42,0,0,0
1813800,M,independent,Omar Qul Allah Yari,عمر قل الله یاری,58,0,0,0
1814781,M,independent,Dr. Sayed Shir Muhammad Ahadi,دوکتورسیدشیر محمد احدی,43,0,0,0
1818061,F,independent,Humaira Gulshani,حمیرا گلشنی,39,1,0,0
1819238,F,independent, Sifora Niazai,صیفوره نیازی,60,1,1,1
1824178,M,independent,Hajji Qudratullah,حاجی قدرت الله,93,0,0,0
1824297,M,independent,Alhaj Rozi Gulldi Awichi,الحاج روزی گلدی اویچی,82,1,0,0
1824393,M,independent,Muhammad Qayum,محمد قیوم,29,0,0,0
1827066,M,independent, Said Hamid Beg Jan Zada,سید حامد بیگ جان زاده,37,0,0,0
1827159,M,independent,Eng. Alif Muhammad,انجنیر الف محمد,15,0,0,0
1840837,F,independent,Dr. Nilofar Ibrahimi,داکتر نیلوفر ابراهیمی,57,0,1,1
1841366,M,independent,Dr. Ghulam Rabani,داکتر غلام ربانی,86,0,0,0
1842079,M,independent,Abdul Hamid,عبدالحمید,5,0,0,0
1843883,M,independent,Mudeer Namaz,مدیر نماز,46,0,0,0
1850042,M,independent, Malim Chahari,معلم چهاری,81,0,1,1
1856122,M,independent,Hajji Saraj-u-din Safari,حاجی سراج الدین صفری,41,1,0,0
1861440,M,independent,Muhammad Iqbal,محمداقبال,28,0,0,0
1870446,M,independent, Mullah Muhammad Tahir Seddiqi,ملا محمد طاهر صدیقی,30,0,0,0
1890113,M,independent,Eng. Ahmad,انجنیر احمد,9,0,0,0
1899016,M,independent,Puhanmal Ustad  Muhammad Alam Paikan,پوهنمل استاد محمد علم پیکان,562,0,0,0
1899204,M,independent,Maulawi Muhammad Mubashir,مولوی محمد مبشیر,11,0,0,0
1901003,M,independent, Hajji Muhammad Akbar,حاجی محمد اکبر,66,0,0,0
1901548,M,independent,Zabit Muhammad Karim,ظابط  محمد کریم,9,0,0,0
1902369,M,independent,Muhammad Naiem Qala‐e‐Nawi,محمد نعیم قلعه نوی,5,0,0,0
1909584,F,independent, Kamila Sadat,کامله سادات,82,0,0,0
1921569,M,independent,Dr. Muazam Seddiqi,داکتر معظم   صدیقی,11,0,0,0
1924529,M,independent,Ahmad Hussain Sangardost,احمد حسین سنگردوست,31,1,0,0
1924705,M,independent,Hajji Faiz,حاجی فیض,1,0,0,0
1926013,M,independent, Roz Muhammad Noor,روز محمد  نور,15,0,0,0
1926017,M,independent,Alhaj Per Nazar Khan,الحاج پیر نظر خان,4,0,0,0
1931259,M,independent,Alhaj Qari Duwlat Muhammad Usmani,الحاج قاری دولت محمد  عثمانی,4,0,0,0
1935892,M,independent,Hafizullah Azizi,حفیظ الله عزیزی,125,0,0,0
1946735,F,independent,Shararah Aman,شراره امان,84,0,0,0
1959001,M,independent,Sayed Akram-u-Din Masoomi,سید اکرام الدین  معصومی,35,0,1,1
1959638,M,independent,Rahim Shah Qurluq,رحیم شاه قرلق,46,0,0,0
1960001,F,independent,Dr. Anis Gull Akhgar,دوکتورس انیس گل اخگر,5,0,0,0
1964130,M,independent, Abdul Rasol Shikeb,عبدالرسول شکیب,69,0,0,0
1972897,M,independent,Alhaj Mufti Hafiz-u-Rahman Naqi,الحاج مفتی حفیظ الرحمن نقی,23,0,0,0
2031060,M,independent,Hajji Sayed Mukhtar Agha Sadat Sabiri,حاجی سید مختار اغا  سادات صابری,62,0,0,0
2031119,M,independent, Hajji Abdul Rawoof Ibrahimi,حاجی عبدالروف ابراهیمی,55,1,1,1
2031120,M,independent,Hajji  Muhammadullah Wardak,حاجی محمدالله وردگ,53,0,0,0
2031213,M,independent, Mawlawi Ghulam Rabani Rahmani,مولوی غلام ربانی  رحمانی,94,0,0,0
2031376,M,independent,Raiees Abdul Baqi Malik Zada,رییس عبدالباقی ملک زاده,61,1,1,1
2031554,M,independent,Maulawi Saraj ‐ud‐ Din Seerat,مولوی سراج الدین سیرت,72,0,0,0
2033553,M,independent,Alhaj Saranwal  Abdul RawoofMihraban,الحاج څارنوال عبدالروف مهربان,82,0,0,0
2037648,M,independent, Amanullah Zahiri,امان الله ظاهری,77,0,0,0
2040119,M,independent,Wakel Mir  Muhammad Sulayman Yaqubi,وکیل میر محمد سلیمان یعقوبی,61,0,0,0
2040134,M,independent,Malim Amar ‐ud‐ Din Khairi,معلم امرالدین خیری,107,0,0,0
2042460,M,independent, Ustad Matiullah Dihati,استاد مطیع الله دهاتی,30,0,0,0
2049239,M,independent, Alhaj Assadullah Omar Khil,الحاج اسد الله عمر خیل,29,0,0,0
2049394,M,independent,Hajji Arbab Muhammad Omar,حاجی ارباب محمدعمر,7,0,0,0
2049469,M,independent, Dr. Muhammad Shakir Naseem,دوکتور محمد شاکر  نسیم,79,0,0,0
2049502,M,independent,Sar Malim Mahmood Shah Farigzai,سرمعلم محمود شاه فرینگ زی,69,0,0,0
2049644,M,independent,Zafar Khan Bahadar,ظفر خان بهادر,35,0,0,0
2061009,M,independent, Aamir Sultan,آمر سلطان,31,0,0,0
2074033,M,independent,Dawlat Muhammad Joshan,دولت محمد  جوشن,47,0,0,0
2083127,F,independent, Karima Farangzad,کریمه فرنگزاد,14,0,0,0
2087949,M,independent,Amanullah Emaan,امان الله ایمان,60,0,0,0
2105381,M,independent, Rohul Amin Amani,روح الامین امانی,79,0,0,0
2118903,M,independent,Alhaj Wakeel Abdul Jabar,الحاج وکیل عبدالجبار,56,1,1,1
2138097,M,independent, Hajji Abdul Qadir,حاجی عبدالقادر,25,0,0,0
2138114,M,independent, Muhammad Omar,محمد عمر,39,0,0,0
2138191,M,independent, Dr. Abdul Salam Big,داکتر عبدالسلام بیگ,46,0,0,0
2141204,M,independent, Alhaj Muhammad Arif Mubashir,الحاج محمد عارف مبشر,80,0,0,0
2141208,M,independent, Noorullah Musib,نور الله مصیب,49,0,0,0
2141357,M,independent,Aqaye Salihi,آقای صالحی,23,0,0,0
2141802,M,independent,Dr. Muhammad Asif,داکتر محمد آصف,2,0,0,0
2147509,F,independent,Gull Har Jalal,ګل هار جلال,12,1,0,0
2163062,M,independent,Hajji Sayed Ismayel Akhlaqi,حاجی سید اسمعیل اخلاقی,99,0,0,0
2164819,M,independent,Ustad Muhammad Noor Shirzad,استاد محمد نور شیرزاد,82,0,0,0
2181180,M,independent,Ustad Muhammad Karim Khan Haidari,استاد محمدکریم خان  حیدری,6,0,0,0
2181337,M,independent, Alhaj Wakeel Abdul Malik Mlah,الحاج وکیل عبدالملک   مله,54,0,0,0
2195421,M,independent,Hajji Jaylo,حاجی جیلو,50,0,0,0
2215250,M,independent,Abdul Moien,عبدالمعین,29,0,0,0
2215763,M,independent,Muhammad Noor Khuwahani,محمد نور خواهانی,37,0,0,0
2217449,M,independent,Sayed Muhammad Shamsheri,سید محمد  شمشیری,19,0,0,0
2232520,M,independent,Dr. Ahmad Jawed Muhsin Zada,داکتر احمد جاوید محسن زاده,95,0,0,0
2233802,M,independent, Arash Shaherpor,آرش شهیرپور,73,0,0,0
2233803,F,independent,Amina Sahar Homayoon,آمنه سحر همایون,97,0,0,0
2233805,M,independent, Zaman-u-din Ariani,زمان الدین  آریانی,78,0,0,0
2233806,F,independent,Ustad Zulaikha Akbar Zada Yaftali,استاد زلیخا اکبرزاده یفتلی,61,0,0,0
2233807,F,independent,Nilofar Darwazi,نیلوفر دروازی,89,0,0,0
2233808,M,independent,Amiri,امیری,7,0,0,0
2233809,F,independent, Dr. Maliha Aziz,داکتر ملیحه عزیز,83,0,0,0
2233810,F,independent,Irangull Saihon,ایرانگل سیحون,62,0,0,0
2233811,M,independent,Abdul Hakim Hakim Khuwahani,عبدالحکیم حاکم خواهانی,77,0,0,0
2233812,M,independent,Muhammad Zekria Soda,محمد ذکریا سودا,15,0,1,1
2233813,M,independent, Alhaj Safiullah Muslim,الحاج صفی الله مسلم,81,0,1,1
2233814,M,independent,Abdul Manan Shewa ‐e‐ Sharq,عبدالمنان شیوای شرق,64,0,0,0
2233815,M,independent,Abdul Bashir Haidari Pilot,عبدالبشیر حیدری پیلوت,93,0,0,0
2233817,F,Political party,Belqis Najmi,بلقیس نجمی,69,0,0,0
2233818,M,independent,Noor Ahmad Dildar,نور احمد دلداری,85,0,0,0
2233819,M,independent,Makhdum Ahmad,مخدوم احمد,66,0,0,0
2233820,M,independent,Abdul Shahed Nadiri,عبدالشهید نادری,43,0,0,0
2233821,F,independent,Fauzia Kofi,فوزیه کوفی,34,1,1,1
2233822,M,independent,Noorullah Hadaf,نور الله هدف,25,0,0,0
2233823,M,independent,Puhanyar Ustad Mahbubullah Hamid,پوهنیار استاد محبوب اله حامد,63,0,0,0
2233824,F,independent,Razia Haidari,راضیه حیدری,68,0,0,0
2233825,M,independent,Alhaj Zalmai Mujadidi,الحاج زلمی مجددی,51,1,1,1
2233826,M,independent,Sayed Jafar Nadiri,سید جعفر نادری,94,0,0,0
2233828,M,independent,Mahbubullah Mutahari,محبوب الله مطهری,21,0,0,0
2233829,M,independent,Habibullah Furoghi,حبیب الله فروغی,30,0,0,0
2233830,M,independent,Maulawi Abdul Aziz,مولوی عبدالعزیز,36,1,0,0
2233831,M,independent,Amanullah Payman,امان الله پیمان,80,1,1,1
2233832,M,independent,Alhaj General Akbar Rohgar,الحاج جنرال اکبر روهگر,13,0,0,0
2233834,M,independent,Taqi‐u‐din Danishi,تقی الدین دانشی,32,0,0,0
2233835,M,independent,Abdul Musawir Sarwari,عبدالمصور سروری,59,0,0,0
2233836,M,independent,Habib-u-Rahman Faiq,حبیب الرحمن فایق,90,0,0,0
2233837,M,independent,Khalill‐u‐Rahman,خلیل الرحمن,56,0,0,0
2233838,M,independent,Kashaf,کشاف,10,0,0,0
2233839,M,independent, Sardar Khan,سردار خان,35,0,0,0
2233840,M,independent,Abdul Shukor Waqif Hakemi,عبدالشکور واقف حکیمی,8,0,0,0
2233841,M,independent,Qudratullah Sharifi,قدرت الله شریفی,38,0,0,0
2233842,M,independent,Maulawi Abdul Jabar Furqani,مولوی عبدالجبارفرقانی,41,0,0,0
2233843,M,independent,Abdul Latif Pedram,عبداللطیف پدرام,50,0,1,1
2233844,M,independent,Sayed Alam Tayeb,سید علم تائب,54,0,0,0
2243824,M,independent, Muhibullah Zeiayee,محب الله ضیائی,17,0,0,0
2243887,F,independent, Saleema Nikbeen Nikzad,سلیمه نیکبین نیکزاد,423,0,0,0
2254002,M,independent,Muhammad Nazir Kargar,محمد نذیر کارگر,55,0,0,0
2260470,M,independent, Amanullah Qati,امان الله قاطع,188,0,0,0
2274719,F,independent, Fatima Naziri,فاطمه نظیری,185,1,0,0
2278941,M,independent,Mir Amanullah Guzar,میر امان الله   گذر,52,0,1,1
2289388,M,independent,Muhammad Aslam Hazara,محمد اسلم هزاره,630,0,0,0
2293001,M,independent,Hajji Muhammad Rasool Tiorakai,حاجی محمد رسول   تیوره گی,24,0,0,0
2293002,M,independent, Ustad Amanullah Feroz Kohi Ghori,استاد امان الله فیروزکوهی غوری,27,0,0,0
2293004,M,independent,Dr. Wahidullah,داکتر وحیدالله,5,0,0,0
2293005,M,independent,Maulawi Din Muhammad Azimi,مولوی دین محمد عظیمی,10,1,0,0
2293006,F,independent,Kulsum Jafari,گلثوم جعفری,11,0,0,0
2293010,M,independent,Hajji Khuda Bakhsh Katib,حاجی خدابخش  کاتب,4,0,0,0
2293013,F,independent, Dr. Nosh Afarin Shahab Daulati,داکتر نوش آفرین شهاب دولتی,13,1,0,0
2293014,M,independent,Noor Ali,نور علی,21,0,0,0
2293015,F,independent,Jamila Amami,جمیله امامی,6,0,0,0
2293016,F,independent,Rabia Raji,رابعه راجی,18,0,0,0
2293017,F,independent,Seema Joyenda,سیما جوینده,31,0,1,1
2293018,M,independent,Hajji Qurban Kohistnai,حاجی قربان کوهستانی,25,1,1,1
2293019,F,independent, Marzia Rahimi,مرضیه رحیمی,16,0,0,0
2293020,F,independent,Shah Jahan Rasool Seddiqi,شاه جهان رسول صدیقی,23,0,0,0
2293021,M,independent,Sayed Baqir Sajadi,سید باقر سجادی,17,0,0,0
2293022,M,independent,Maulawi Noor Mohammad,مولوی نور محمد,7,0,0,0
2293023,M,independent,Rajab Ali Danish Lalli,رجبعلی  دانش لعلی,40,0,0,0
2306074,M,independent, Ustad Muhammad Qasim Shabnam,استاد محمد قاسم شبنم,37,0,0,0
2358008,F,independent,Nasreen Hamid,نسرین حمید,438,0,0,0
2364003,M,Political party, Qurban Ali Faseehi,قربان علی فصیحی,117,0,0,0
2364459,M,independent,Sayed Muhammad Anwar Hashimi,سید محمد انور  هاشمی,633,0,0,0
2379858,M,independent,Muhammad Ismail Khan Majroh,محمداسماعیل خان مجروح,26,0,0,0
2382689,M,independent,Dagarwal Nik Muhammad Abbasi,دگروال نیک محمد عباسی,35,0,0,0
2389901,M,independent,Alhaj Karam ‐ud‐ Din Reza Zada,الحاج کرام الدین رضا زاده,15,0,1,1
2390314,M,independent,Hajji Parwiz Arab Zada,حاجی پرویز عرب زاده,439,0,0,0
2390316,M,independent,Sayed Naiem Sadat,سید نعیم سادات,435,0,0,0
2391691,M,independent,Hajji Ahmad Khan Rasooli,حاجی احمد خان   رسولی,38,0,0,0
2395900,M,independent, Wali Wahdat Yar Ahmadzai,والی وحدت یار احمدزی,34,0,1,0
2403824,M,independent, Muhammad Naseem,محمد نسیم,32,0,0,0
2450650,F,independent,Ustad Maliha Arzish,استاد ملیحه ارزش,9,0,0,0
2450928,F,independent, Kubra Dehqan,کبرا دهقان,76,1,0,0
2451078,F,independent,Kubra Sadat Ghaznawi,کبرا سادات غزنوی,10,0,0,0
2474774,M,independent,Abdul Wali Niazi,عبدالولی نیازی,44,0,0,1
2487910,M,independent, Rohullah Ahadi,روح الله احدی,13,0,0,0
2488030,M,independent,Eng. Bahlol Safi,انجنیر بهلول صافی,7,0,0,0
2492904,F,independent,Senator Reda Azimi,سناتور  ریدا عظیمی,1,0,0,0
2496015,M,independent, Alhaj Maulana Abdul Rahman Hakemi,الحاج مولانا عبدالرحمن حکیمی,13,0,0,0
2496995,F,independent,Zakia Sangeen,ذکیه سنگین,54,0,1,1
2497806,M,independent,Colonel Abdul Wali Toofan Taraki,‌ډګروال عبدالولی طوفان تره کی,45,0,0,0
